Date,Department,Item Group,Item Name,Business Group,Quantity,Sales Price,Gross Amount,Line Discount Amount,Line Discount Percent,Net Amount,Tax Amount,Invoice Amount,WeekInYear,Batch Number,Outlet Region,Country Code,Channel Name,Sales Tax Group,Customer Classification Group
12/1/2021,MASS,Food,Ricola Original Herbs Carton Box (40g),FOOD,20,"24,200.00","484,000.00",0,0,"484,000.00","48,400.00","532,400.00",49,20230518,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,FOOD,Merci Finest Selection Chocolate 250g,FOOD,2,"110,000.00","220,000.00",0,0,"220,000.00","22,000.00","242,000.00",49,20220809,South,DEU,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Barilla Sauce Napoletana (400g),FOOD,3,"79,600.00","238,800.00",0,0,"238,800.00","23,880.00","262,680.00",49,20230403,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Haribo Fruity Basket 80g,FOOD,3,0,0,0,0,0,0,0,49,20220518,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Kikkoman Teriyaki Marinade Original (250ml),FOOD,24,"78,000.00","1,872,000.00",0,0,"1,872,000.00","187,200.00","2,059,200.00",49,20240821,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Pep. Farm Distinctive Butter Chessman (206g),FOOD,5,0,0,0,0,0,0,0,49,20220714,South,,General Trade,TP-HCM,MWH_South
12/1/2021,MASS,Food,Haribo Starmix 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221021,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Lorenz Naturals Sea Salt & Pepper (100g),FOOD,12,"40,900.00","490,800.00",0,0,"490,800.00","49,080.00","539,880.00",49,20220604,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,FOOD,La Boulangere Plain Crustless Sandwich Bread (500g),,2,"92,700.00","185,400.00",0,0,"185,400.00","18,540.00","203,940.00",49,20230203,South,FRA,Modern Trade,TP-HCM,AGM
12/1/2021,HORECA,BEVERAGE,La Vie Glass Bottle Still 450ml,BEVERAGE,20,"23,000.00","460,000.00","12,810.00",0,"203,800.00","20,380.00","224,180.00",49,20220511,South,VNM,Horeca,TP-HCM,Bastahiro
12/1/2021,MASS,Food,Latino Bella Extra Virgin OLIVE OIL (500ml) GREEN BOTTLE,FOOD,1,"149,000.00","149,000.00",0,0,"149,000.00","14,900.00","163,900.00",49,20240825,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221205,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Barilla Sauce Bolognese (400g),FOOD,24,"94,200.00","2,260,800.00",0,15,"1,921,680.00","192,168.00","2,113,848.00",49,20230525,South,,Modern Trade,TP-HCM,Metro
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221205,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,5,0,0,0,0,0,0,0,49,20240424,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Ritter Sport Whole Hazelnuts,FOOD,10,"43,000.00","430,000.00",0,20,"344,000.00","34,400.00","378,400.00",49,20220716,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,McCormick Ground Cumin (30g),FOOD,4,"51,300.00","205,200.00",0,0,"205,200.00","20,520.00","225,720.00",49,20240531,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Haribo Happy Cola 160g,FOOD,12,"34,300.00","411,600.00",0,0,"411,600.00","41,160.00","452,760.00",49,20221009,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,6,0,0,0,0,0,0,0,49,20240424,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,6,0,0,0,0,0,0,0,49,20240424,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haribo Worms 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221125,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Maille Mustard Dijon (865g),FOOD,6,"132,500.00","795,000.00",0,7,"739,350.00","73,935.00","813,285.00",49,20221014,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221111,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,FOOD,"Ricola Swiss Herb Candy - Cranberry Tin Box 100g
",FOOD,12,"101,000.00","1,212,000.00",0,0,"1,212,000.00","121,200.00","1,333,200.00",49,20231222,South,CHE,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Pasta Fusilli No.98 (500g),FOOD,15,"49,500.00","742,500.00",0,15,"631,125.00","63,112.50","694,237.50",49,20240313,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Haribo Starmix 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221021,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,18,"19,000.00","342,000.00",0,15,"290,700.00","29,070.00","319,770.00",49,20221107,South,,Modern Trade,TP-HCM,Kohnan
12/1/2021,MASS,FOOD,Ritter Sport Fine Dark Chocolate 74% Cocoa 100g,FOOD,4,"43,000.00","172,000.00",0,0,"172,000.00","17,200.00","189,200.00",49,20221006,South,DEU,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,McCormick Hungarian Paprika (30g),FOOD,1,"52,100.00","52,100.00",0,0,"52,100.00","5,210.00","57,310.00",49,20230629,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,HORECA,Food,Haagen Dazs Strawberry Minicup (100ml),FOOD,2,"57,000.00","114,000.00",0,0,"114,000.00","11,400.00","125,400.00",49,20220829,South,,Horeca,TP-HCM,Horeca_South
12/1/2021,MASS,Food,Lindt Swiss Classic Milk Hazelnut Chocolate Tablet (100g),FOOD,12,"78,000.00","936,000.00",0,10,"842,400.00","84,240.00","926,640.00",49,20220630,South,,Modern Trade,TP-HCM,Kohnan
12/1/2021,MASS,FOOD,Bertolli Extra Light Olive Oil (1L),FOOD,24,"284,800.00","6,835,200.00",0,0,"6,835,200.00","683,520.00","7,518,720.00",49,20230621,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,McCormick Rosemary Leaves  (18g),FOOD,48,"99,800.00","4,790,400.00",0,0,"4,790,400.00","479,040.00","5,269,440.00",49,20240506,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,"Emborg Camembert, Soft White Mould Cheese, plastic cup, Portion, F.I.D.M. 50% 125g",FOOD,6,"68,300.00","409,800.00",0,0,"409,800.00","40,980.00","450,780.00",49,20220721,South,,Modern Trade,TP-HCM,Genshai
12/1/2021,MASS,BEVERAGE,Evian Water PET Water (500ml),BEVERAGE,240,"24,600.00","5,904,000.00",0,0,"5,904,000.00","590,400.00","6,494,400.00",49,20230412,South,,Modern Trade,TP-HCM,RomeA
12/1/2021,MASS,Food,Kikkoman Tasty Japan Teriyaki sauce 150ml,FOOD,36,"36,400.00","1,310,400.00",0,0,"1,310,400.00","131,040.00","1,441,440.00",49,20230714,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Lorenz Naturals Rosemary (100g),FOOD,6,"40,900.00","245,400.00",0,0,"245,400.00","24,540.00","269,940.00",49,20220727,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Ritter Sport White Whole Hazelnuts,FOOD,10,"43,000.00","430,000.00",0,20,"344,000.00","34,400.00","378,400.00",49,20220713,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Latino Bella Extra Virgin OLIVE OIL (500ml) GREEN BOTTLE,FOOD,12,"149,000.00","1,788,000.00",0,0,"1,788,000.00","178,800.00","1,966,800.00",49,20240825,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Maille Mustard Dijon (215g),FOOD,6,"59,500.00","357,000.00",0,7,"332,010.00","33,201.00","365,211.00",49,20221029,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Ritter Sport Cornflakes (100g),FOOD,12,"39,000.00","468,000.00",0,7,"435,240.00","43,524.00","478,764.00",49,20220623,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Haribo Starmix 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221101,South,,Modern Trade,TP-HCM,BachHoaXanh
12/1/2021,MASS,Food,Lindt Swiss Classic Milk Almond Chocolate Tablet (100g),FOOD,1,0,0,0,0,0,0,0,49,20220610,South,,General Trade,TP-HCM,MSD_South
12/1/2021,HORECA,Food,Tabasco Sauce Pepper RED (60ml),FOOD,18,"49,500.00","891,000.00","13,500.00",0,"648,000.00","64,800.00","712,800.00",49,20260714,South,,Horeca,TP-HCM,Pizza4P
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,6,0,0,0,0,0,0,0,49,20240424,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,POSM,Paper Bag Lindt,FOOD,5,0,0,0,0,0,0,0,49,NOEXP,South,VNM,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Loacker Quadratini Napolitaner (125g),FOOD,12,"65,000.00","780,000.00",0,7,"725,400.00","72,540.00","797,940.00",49,20221030,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,25,"47,000.00","1,175,000.00",0,25,"881,250.00","88,125.00","969,375.00",49,20240424,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Haribo Happy Cola (30g),FOOD,18,"6,900.00","124,200.00",0,0,"124,200.00","12,420.00","136,620.00",49,20220916,South,,Modern Trade,TP-HCM,Kohnan
12/1/2021,MASS,Food,Barilla Pasta Fettuccine No.126 (500g),FOOD,12,"84,400.00","1,012,800.00",0,0,"1,012,800.00","101,280.00","1,114,080.00",49,20240124,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Barilla Sauce Basilico (400g),FOOD,18,"79,600.00","1,432,800.00",0,0,"1,432,800.00","143,280.00","1,576,080.00",49,20230406,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,15,"47,000.00","705,000.00",0,25,"528,750.00","52,875.00","581,625.00",49,20240424,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Pep. Farm Distinctive Butter Chessman (206g),FOOD,7,"78,000.00","546,000.00",0,0,"546,000.00","54,600.00","600,600.00",49,20220827,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Haagen Dazs Coffee Minicup (100ml),FOOD,12,"57,000.00","684,000.00",0,0,"684,000.00","68,400.00","752,400.00",49,20220803,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Pep. Farm Double Nantucket (220g),FOOD,2,0,0,0,0,0,0,0,49,20220712,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Haribo Starmix 80g,FOOD,30,0,0,0,0,0,0,0,49,20221021,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Haribo Goldbears 160g,FOOD,60,"34,300.00","2,058,000.00",0,0,"2,058,000.00","205,800.00","2,263,800.00",49,20221208,South,,Modern Trade,TP-HCM,Metro
12/1/2021,MASS,Food,Pep. Farm Wafers Chocolate Fudge (382g),FOOD,36,"88,500.00","3,186,000.00",0,5,"3,026,700.00","302,670.00","3,329,370.00",49,20221006,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,Haribo Starmix 80g,FOOD,6,"19,000.00","114,000.00",0,0,"114,000.00","11,400.00","125,400.00",49,20220822,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Haagen Dazs Belgian Chocolate Minicup (100ml),FOOD,48,"57,000.00","2,736,000.00",0,0,"2,736,000.00","273,600.00","3,009,600.00",49,20220723,South,,Modern Trade,TP-HCM,Metro
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,12,"19,000.00","228,000.00",0,0,"228,000.00","22,800.00","250,800.00",49,20221107,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,McCormick Whole Black Peppercorn (35g),FOOD,4,"58,500.00","234,000.00",0,0,"234,000.00","23,400.00","257,400.00",49,20250422,South,,General Trade,TP-HCM,GT_South
12/1/2021,HORECA,Food,"Emborg Cream Cheese, F.I.D.M. 70% 200g",FOOD,14,"51,000.00","714,000.00","1,000.00",0,"700,000.00","70,000.00","770,000.00",49,20220728,South,,Horeca,TP-HCM,Starbuck
12/1/2021,MASS,Food,Haribo Happy Cola 80g,FOOD,48,"19,000.00","912,000.00",0,0,"912,000.00","91,200.00","1,003,200.00",49,20221107,South,,Modern Trade,TP-HCM,BachHoaXanh
12/1/2021,MASS,Food,McCormick Parsley Flakes (5g),FOOD,6,"41,800.00","250,800.00",0,0,"250,800.00","25,080.00","275,880.00",49,20230512,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Loacker Quadratini Dark Chocolate (250g),FOOD,3,"109,200.00","327,600.00",0,0,"327,600.00","32,760.00","360,360.00",49,20221111,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Maille Mustard Dijon (215g),FOOD,6,"59,500.00","357,000.00",0,0,"357,000.00","35,700.00","392,700.00",49,20221029,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Kikkoman Soy Sauce Dispenser (150ml),FOOD,12,"57,100.00","685,200.00",0,0,"685,200.00","68,520.00","753,720.00",49,20241011,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,8,"47,000.00","376,000.00",0,25,"282,000.00","28,200.00","310,200.00",49,20240424,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Barilla Sauce Basilico (400g),FOOD,6,"79,600.00","477,600.00",0,0,"477,600.00","47,760.00","525,360.00",49,20230406,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,FOOD,Barilla Sauce Basilico 200g,FOOD,24,"35,500.00","852,000.00",0,15,"724,200.00","72,420.00","796,620.00",49,20230412,South,ITA,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,12,"19,000.00","228,000.00",0,0,"228,000.00","22,800.00","250,800.00",49,20221111,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,FOOD,Jelly Bean 36 Huge Flavours 150g,FOOD,12,"55,000.00","660,000.00",0,0,"660,000.00","66,000.00","726,000.00",49,20230301,South,IRL,Modern Trade,TP-HCM,MyMarket
12/1/2021,MASS,BEVERAGE,Evian MAC PET 150cl,BEVERAGE,12,"51,500.00","618,000.00",0,0,"618,000.00","61,800.00","679,800.00",49,20230521,South,FRA,Modern Trade,TP-HCM,RomeA
12/1/2021,MASS,Food,Haribo Chamallows Pink & White (70g),FOOD,18,"19,000.00","342,000.00",0,0,"342,000.00","34,200.00","376,200.00",49,20220703,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,BEVERAGE,Evian Water Glass Bottle (750ml),BEVERAGE,60,"53,300.00","3,198,000.00",0,0,"3,198,000.00","319,800.00","3,517,800.00",49,20230310,South,,Modern Trade,TP-HCM,RomeA
12/1/2021,MASS,Food,Barilla Pasta Angel Hair – 500g,FOOD,75,"47,000.00","3,525,000.00",0,0,"3,525,000.00","352,500.00","3,877,500.00",49,20240127,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,HORECA,FOOD,Emborg Burger slice 1033g (colored),FOOD,5,"180,775.00","903,875.00","30,775.00",0,"750,000.00","75,000.00","825,000.00",49,20220329,South,DNK,Horeca,TP-HCM,Popeyes
12/1/2021,MASS,Food,Haribo Goldbears (30g),FOOD,240,"6,900.00","1,656,000.00",0,0,"1,656,000.00","165,600.00","1,821,600.00",49,20221121,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Haribo Fruity Basket 80g,FOOD,3,0,0,0,0,0,0,0,49,20220518,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Barilla Pasta Lasagna No.199 (500g),FOOD,15,"103,500.00","1,552,500.00",0,7,"1,443,825.00","144,382.50","1,588,207.50",49,20230225,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Latino Bella Pitted Green Olives (450g),FOOD,12,"66,000.00","792,000.00",0,0,"792,000.00","79,200.00","871,200.00",49,20240720,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,HORECA,FOOD,Emborg Frozen Pizza Topping  Block,FOOD,18.4,"130,000.00","2,392,000.00","17,000.00",0,"2,079,200.00","207,920.00","2,287,120.00",49,20220427,South,DNK,Horeca,TP-HCM,Horeca_South
12/1/2021,HORECA,Food,Kikkoman Soy Sauce Fancy 18L,FOOD,1,"1,328,000.00","1,328,000.00","132,800.00",0,"1,195,200.00","119,520.00","1,314,720.00",49,20230305,South,,Horeca,TP-HCM,SushiTei
12/1/2021,HORECA,Food,Tabasco Sauce Pepper RED (60ml),FOOD,15,"49,500.00","742,500.00",0,5,"705,375.00","70,537.50","775,912.50",49,20260714,South,,Horeca,TP-HCM,Lusine
12/1/2021,MASS,FOOD,Pep Farm America Celebration 376g,FOOD,12,"180,000.00","2,160,000.00",0,0,"2,160,000.00","216,000.00","2,376,000.00",49,20220715,South,USA,Modern Trade,TP-HCM,MyMarket
12/1/2021,MASS,Food,Ritter Sport Peppermint (100g),FOOD,10,"39,000.00","390,000.00",0,15,"331,500.00","33,150.00","364,650.00",49,20220607,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Pasta Tortiglioni No.83 (500g),FOOD,15,"49,500.00","742,500.00",0,0,"742,500.00","74,250.00","816,750.00",49,20240301,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Barilla Sauce Bolognese (400g),FOOD,24,"94,200.00","2,260,800.00",0,0,"2,260,800.00","226,080.00","2,486,880.00",49,20230525,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,HORECA,FOOD,Emborg Burger slice 1033g (colored),FOOD,5,"180,775.00","903,875.00",0,0,"903,875.00","90,387.50","994,262.50",49,20220215,South,DNK,Horeca,TP-HCM,Horeca_south
12/1/2021,MASS,BEVERAGE,Rauch - Happy day Orange 1L,,12,"52,400.00","628,800.00",0,0,"628,800.00","62,880.00","691,680.00",49,20220818,South,AUS,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Barilla Pasta Spaghettoni (500g),FOOD,3,"47,000.00","141,000.00",0,0,"141,000.00","14,100.00","155,100.00",49,20240317,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haagen Dazs Strawberry Minicup (100ml),FOOD,48,"57,000.00","2,736,000.00",0,0,"2,736,000.00","273,600.00","3,009,600.00",49,20220829,South,,Modern Trade,TP-HCM,Metro
12/1/2021,HORECA,FOOD,Emborg Frozen Pizza Topping  Block,FOOD,115,0,0,0,0,0,0,0,49,20220427,South,DNK,Horeca,TP-HCM,Horeca_South
12/1/2021,MASS,Food,Barilla Sauce Basilico (400g),FOOD,10,"79,600.00","796,000.00",0,0,"796,000.00","79,600.00","875,600.00",49,20230406,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haagen Dazs Strawberry Pint (473ml),FOOD,8,"206,500.00","1,652,000.00",0,0,"1,652,000.00","165,200.00","1,817,200.00",49,20220926,South,,Modern Trade,TP-HCM,Metro
12/1/2021,MASS,Food,Kuehne Gourmet Barbecue Sauce (250ml),FOOD,24,"39,800.00","955,200.00",0,0,"955,200.00","95,520.00","1,050,720.00",49,20230702,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,McCormick Ground Cumin (30g),FOOD,3,"51,300.00","153,900.00",0,0,"153,900.00","15,390.00","169,290.00",49,20240531,South,,Modern Trade,TP-HCM,Aeon
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221205,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,HORECA,BEVERAGE,Evian Water Glass Bottle (330ml),BEVERAGE,86,"37,700.00","3,242,200.00",0,15,"2,755,870.00","275,587.00","3,031,457.00",49,20220318,South,,Horeca,TP-HCM,NovalandGroup
12/1/2021,MASS,Food,McCormick Parsley Flakes (5g),FOOD,10,"41,800.00","418,000.00",0,0,"418,000.00","41,800.00","459,800.00",49,20230512,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,MASS,Food,Lindt Excellence Intense Orange Chocolate Tablet (100g),FOOD,10,"94,000.00","940,000.00",0,0,"940,000.00","94,000.00","1,034,000.00",49,20220731,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Haribo Goldbears 200g,FOOD,9,"51,900.00","467,100.00",0,0,"467,100.00","46,710.00","513,810.00",49,20221215,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Haagen Dazs Macadamia Nut Minicup (100ml),FOOD,10,"57,000.00","570,000.00",0,0,"570,000.00","57,000.00","627,000.00",49,20220818,South,,Modern Trade,TP-HCM,Genshai
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,48,"19,000.00","912,000.00",0,0,"912,000.00","91,200.00","1,003,200.00",49,20221204,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,Food,Latino Bella Pomace Olive Oil (1L) GREEN BOTTLE,FOOD,12,"181,000.00","2,172,000.00",0,0,"2,172,000.00","217,200.00","2,389,200.00",49,20240819,South,,Modern Trade,TP-HCM,Aeon
12/1/2021,MASS,Food,McCormick Italian Seasoning (35g),FOOD,24,"77,600.00","1,862,400.00",0,0,"1,862,400.00","186,240.00","2,048,640.00",49,20230605,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haribo Worms 80g,FOOD,30,0,0,0,0,0,0,0,49,20221125,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Lindt Excellence 70% Dark Chocolate Tablet (100g),FOOD,1,"94,000.00","94,000.00",0,15,"79,900.00","7,990.00","87,890.00",49,20220930,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Lorenz Pomsticks Cheese (100g),FOOD,24,"30,700.00","736,800.00",0,0,"736,800.00","73,680.00","810,480.00",49,20220519,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haagen Dazs Cookies & Cream Pint (473ml),FOOD,12,"206,500.00","2,478,000.00",0,0,"2,478,000.00","247,800.00","2,725,800.00",49,20220825,South,,Modern Trade,TP-HCM,LotteMart
12/1/2021,HORECA,Food,Riso Gallo Long Grain CARNAROLI (1kg),FOOD,2,"162,000.00","324,000.00",0,5,"307,800.00",0,"307,800.00",49,20240223,South,,Horeca,TP-HCM,Pizza4P
12/1/2021,MASS,Food,Haribo Worms 80g,FOOD,240,"19,000.00","4,560,000.00",0,7,"4,240,800.00","424,080.00","4,664,880.00",49,20221125,South,,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Ricola Alpin Fresh Carton Box (40g),FOOD,2,"24,200.00","48,400.00",0,0,"48,400.00","4,840.00","53,240.00",49,20230421,South,,General Trade,TP-HCM,GT_South
12/1/2021,MASS,Food,Ritter Sport Dark Whole Hazelnuts,FOOD,10,"43,000.00","430,000.00",0,20,"344,000.00","34,400.00","378,400.00",49,20220817,South,,Modern Trade,TP-HCM,BigC
12/1/2021,MASS,Food,Kikkoman Soy Sauce Special Fragrance (600ml),FOOD,36,"76,500.00","2,754,000.00",0,0,"2,754,000.00","275,400.00","3,029,400.00",49,20230328,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Kikkoman Teriyaki Thick 290g,FOOD,2,"92,100.00","184,200.00",0,0,"184,200.00","18,420.00","202,620.00",49,20240902,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Pep. Farm Wafers Chocolate Fudge (382g),FOOD,12,"88,500.00","1,062,000.00",0,5,"1,008,900.00","100,890.00","1,109,790.00",49,20221006,South,,Modern Trade,TP-HCM,Coopmart
12/1/2021,MASS,Food,"Emborg Frozen Mozzarella, Portion, F.I.D.M. 40% 200g",FOOD,9,"73,800.00","664,200.00",0,0,"664,200.00","66,420.00","730,620.00",49,20220817,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Haribo Starmix 160g,FOOD,36,"34,300.00","1,234,800.00",0,0,"1,234,800.00","123,480.00","1,358,280.00",49,20221030,South,,Modern Trade,TP-HCM,Vinmart
12/1/2021,MASS,FOOD,Haribo Grapes 80g,FOOD,120,"19,000.00","2,280,000.00",0,0,"2,280,000.00","228,000.00","2,508,000.00",49,20230212,South,TUR,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Pep. Farm Distinctive Butter Chessman (206g),FOOD,24,"78,000.00","1,872,000.00",0,0,"1,872,000.00","187,200.00","2,059,200.00",49,20220827,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Latino Bella Extra Virgin OLIVE OIL (1L) GREEN BOTTLE,FOOD,24,"266,000.00","6,384,000.00",0,0,"6,384,000.00","638,400.00","7,022,400.00",49,20240819,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,HORECA,BEVERAGE,La Vie Glass Bottle Still 450ml,BEVERAGE,100,"23,000.00","2,300,000.00","12,810.00",0,"1,019,000.00","101,900.00","1,120,900.00",49,20220511,South,VNM,Horeca,TP-HCM,PACCGROUP
12/1/2021,HORECA,Food,"Emborg Whipped Cream, 30%, Sweetened, in spray can 250g",FOOD,4,"74,900.00","299,600.00",0,0,"299,600.00","29,960.00","329,560.00",49,20220415,South,,Horeca,TP-HCM,Horeca_South
12/1/2021,MASS,Food,Barilla Pasta Spaghetti No.5 (500g),FOOD,7,"47,000.00","329,000.00",0,25,"246,750.00","24,675.00","271,425.00",49,20240423,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,HORECA,Food,ORTALLI Balsamic RED Cascina Palazzo 5L,FOOD,1,"650,000.00","650,000.00",0,5,"617,500.00","61,750.00","679,250.00",49,20250224,South,,Horeca,TP-HCM,Moobeef
12/1/2021,MASS,NONFOOD,Duracell Lithium Coin 2032-2s,,12,"40,800.00","489,600.00",0,7,"455,328.00","45,532.80","500,860.80",49,20290930,South,CHN,General Trade,TP-HCM,MSD_South
12/1/2021,MASS,Food,Kikkoman Soy Sauce Sushi&Sashimi (150ml),FOOD,48,"60,800.00","2,918,400.00",0,0,"2,918,400.00","291,840.00","3,210,240.00",49,20240920,South,,Modern Trade,TP-HCM,CoopXtra
12/1/2021,MASS,Food,Haribo Goldbears 80g,FOOD,24,"19,000.00","456,000.00",0,0,"456,000.00","45,600.00","501,600.00",49,20221205,South,,Modern Trade,TP-HCM,CoopFood
12/1/2021,MASS,Food,Maille Mustard Old Style (210g),FOOD,4,"59,500.00","238,000.00",0,0,"238,000.00","23,800.00","261,800.00",49,20230110,South,,General Trade,TP-HCM,GT_South
